Profit,Transaction ID,Product ID,Customer ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost
1612.25,10821,10,3429,31-08-2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18
50.66,10822,97,3217,09-06-2017,True,Approved,Solex,Standard,medium,large,202.62,151.96
471.6,10823,87,2928,29-04-2017,False,Approved,Giant Bicycles,Standard,high,medium,1179,707.4
15.08,10824,0,37,07-05-2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
709.34,10825,25,2793,15-10-2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
737.57,10826,79,80,14-06-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
4.8,10827,19,3334,08-09-2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21
110.56,10828,86,2071,12-08-2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
574.62,10829,66,457,09-03-2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
834.94,10830,29,2973,20-05-2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
57.73,10831,31,135,10-08-2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
299.27,10832,30,2044,05-04-2017,False,Approved,Solex,Standard,high,medium,748.17,448.9
217.51,10833,60,1129,05-07-2017,True,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
1544.61,10834,37,1389,11-11-2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
1295.43,10835,55,1573,27-10-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
1305.25,10836,89,712,22-09-2017,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
1702.55,10837,3,1181,17-03-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
45.96,10838,56,1426,07-06-2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
709.34,10839,25,3350,05-04-2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
693.76,10840,53,1609,23-09-2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
43.97,10841,50,1815,14-01-2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92
1660.88,10842,77,1858,25-07-2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
1215.34,10843,36,1339,26-02-2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51
1305.25,10844,89,1376,29-08-2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
827.16,10845,74,934,04-09-2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
509.97,10846,11,2523,09-01-2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
25.09,10847,0,1320,13-02-2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26
1408.91,10848,83,925,17-08-2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
45.96,10849,56,530,10-07-2017,False,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
445.21,10850,77,144,29-11-2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
751.02,10851,38,176,02-08-2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51
327.98,10852,59,3277,11-06-2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
1069.55,10853,12,2379,07-09-2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
583.27,10854,40,3121,30-03-2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
409.86,10855,17,2778,21-12-2017,False,Approved,Solex,Standard,high,medium,1024.66,614.8
471.6,10856,87,1739,23-11-2017,True,Approved,Giant Bicycles,Standard,high,medium,1179,707.4
771.12,10857,58,317,09-11-2017,,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
1630.25,10858,57,1889,30-01-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
356.5,10859,45,2469,06-08-2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99
1612.25,10860,73,697,20-02-2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18
448.68,10861,1,359,12-10-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
737.57,10862,43,1982,09-01-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
43.97,10863,0,2125,13-11-2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
737.57,10864,79,3044,13-04-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
737.17,10865,71,1776,26-11-2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75
152.55,10866,14,87,21-01-2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
1295.43,10867,55,1891,08-04-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
90.1,10868,72,1517,27-09-2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3
64.930000000,10869,66,2197,09-01-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
451.65,10870,4,843,05-06-2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
737.57,10871,79,2560,21-09-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
41.13,10872,0,3014,07-09-2017,True,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
834.94,10873,93,948,21-09-2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
64.930000000,10874,66,3048,21-10-2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
448.68,10875,1,1073,23-05-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
574.62,10876,13,766,21-11-2017,True,Approved,Solex,Standard,medium,medium,1163.89,589.27
1408.91,10877,83,2856,27-07-2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
128.46,10878,76,2893,27-08-2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
143.36,10879,98,3067,20-01-2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
129.01,10880,96,3137,22-04-2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77
91.15,10881,6,3274,24-06-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
1279.4,10882,15,2476,16-07-2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
1383.61,10883,63,465,08-03-2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59
195.34,10884,20,742,28-02-2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
64.930000000,10885,66,1813,03-03-2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
1295.43,10886,55,1532,16-05-2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
198.29,10887,70,1564,20-02-2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
1702.55,10888,38,1572,06-01-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
802.26,10889,51,1579,24-06-2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
431.33,10890,32,1101,20-06-2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
547.28,10891,85,2121,07-05-2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
167.21,10892,0,1600,23-03-2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
737.57,10893,43,1021,19-08-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
1103.43,10894,21,918,16-01-2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
155.65,10895,92,2488,12-12-2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
,10896,0,2278,02-09-2017,False,Approved,,,,,1487.8,
574.62,10897,66,213,24-01-2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
299.27,10898,30,2261,25-11-2017,True,Approved,Solex,Standard,high,medium,748.17,448.9
133.78,10899,28,433,16-03-2017,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
1295.43,10900,55,3012,11-06-2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
872.89,10901,64,500,15-11-2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
1544.61,10902,37,715,20-03-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
1630.25,10903,57,3360,03-11-2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
198.22,10904,69,2623,05-07-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
25.09,10905,0,2659,30-12-2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26
43.97,10906,0,2871,05-11-2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
198.29,10907,70,546,14-02-2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
299.27,10908,30,251,22-11-2017,False,Approved,Solex,Standard,high,medium,748.17,448.9
356.5,10909,45,2832,24-09-2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99
1069.55,10910,12,1106,26-02-2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
110.56,10911,0,1840,11-07-2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
1295.43,10912,55,2711,11-08-2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
451.65,10913,4,3420,14-11-2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
437.46,10914,36,3376,01-03-2017,False,Approved,Solex,Standard,low,medium,945.04,507.58
57.73,10915,31,205,08-11-2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
299.27,10916,6,2553,05-02-2017,False,Approved,Solex,Standard,high,medium,748.17,448.9
179.44,10917,62,3141,28-02-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
64.930000000,10918,66,932,08-01-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
802.26,10919,51,1119,04-04-2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
709.34,10920,82,2284,03-06-2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
1383.61,10921,63,3433,03-05-2017,False,Approved,Solex,Standard,medium,medium,1483.2,99.59
872.89,10922,64,1682,19-04-2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
129.01,10923,96,2157,22-07-2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77
1279.4,10924,54,168,26-03-2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
155.65,10925,59,3320,23-03-2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
448.68,10926,1,2980,14-11-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
91.15,10927,0,3448,20-12-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
459.46,10928,82,668,23-04-2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
802.26,10929,51,2152,13-04-2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
583.27,10930,40,3432,15-09-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
72.6,10931,90,1192,12-10-2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
1230.27,10932,39,2555,22-07-2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
17.87,10933,2,584,24-05-2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
199.1,10934,33,1553,07-10-2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.9
690.49,10935,21,2811,28-01-2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74
574.62,10936,13,2510,10-09-2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
448.68,10937,1,2785,16-06-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
693.76,10938,98,1466,20-03-2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
57.73,10939,0,469,15-07-2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
143.36,10940,0,1478,22-02-2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
189.28,10941,47,115,29-09-2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
155.65,10942,92,276,20-04-2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
198.22,10943,69,2188,17-09-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
771.12,10944,58,95,30-10-2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
1660.88,10945,44,432,03-08-2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
199.1,10946,42,1265,25-11-2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.9
4.8,10947,19,2137,15-11-2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21
1630.25,10948,57,1737,01-10-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
139.23,10949,80,2819,13-01-2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
144.26,10950,7,2005,08-06-2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
583.27,10951,40,2719,18-03-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
110.56,10952,86,1324,17-10-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
15.08,10953,0,978,15-03-2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
104.24,10954,41,944,19-08-2017,True,Approved,Solex,Road,medium,medium,416.98,312.74
1660.88,10955,44,908,16-02-2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
431.33,10956,50,710,21-11-2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
409.86,10957,62,3008,20-08-2017,False,Approved,Solex,Standard,high,medium,1024.66,614.8
690.49,10958,21,2101,25-04-2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
50.66,10959,97,1389,11-01-2017,True,Approved,Solex,Standard,medium,large,202.62,151.96
,10960,0,151,06-01-2017,True,Approved,,,,,1624.69,
144.26,10961,33,3185,23-11-2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
1305.25,10962,89,1530,12-10-2017,False,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
1702.55,10963,3,1868,03-04-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
1630.25,10964,57,527,17-11-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
448.68,10965,1,682,30-07-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
75.48,10966,0,301,22-06-2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
437.46,10967,90,1636,08-02-2017,False,Approved,Solex,Standard,low,medium,945.04,507.58
445.21,10968,69,1821,29-10-2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
14.23,10969,61,125,15-07-2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
1295.43,10970,55,99,11-03-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
90.1,10971,0,3065,19-05-2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3
1230.3,10972,63,2727,06-01-2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
15.08,10973,22,40,24-01-2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
199.1,10974,33,776,17-12-2017,False,Approved,OHM Cycles,Road,medium,small,1810,1610.9
195.34,10975,20,3046,05-03-2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
502.47,10976,43,3048,09-03-2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49
135.85,10977,0,1115,09-07-2017,False,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
75.48,10978,84,320,18-12-2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
356.5,10979,45,1184,16-03-2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99
509.97,10980,53,652,15-07-2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
448.68,10981,1,2008,13-01-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
583.27,10982,93,973,08-03-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
1592.19,10983,87,1610,17-08-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
409.86,10984,17,3432,11-04-2017,False,Approved,Solex,Standard,high,medium,1024.66,614.8
459.46,10985,82,1947,13-03-2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
771.12,10986,58,1336,01-06-2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
75.48,10987,0,336,27-03-2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
1103.43,10988,10,200,15-11-2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
802.26,10989,51,2183,04-08-2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
187.39,10990,8,1264,28-12-2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
1544.61,10991,37,3457,24-09-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
309.81,10992,34,3055,02-08-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
195.34,10993,20,2595,27-05-2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
509.97,10994,11,1404,01-10-2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
830.24,10995,100,3284,05-02-2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
14.23,10996,61,856,29-12-2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
167.21,10997,67,1751,18-12-2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
830.24,10998,100,2374,31-07-2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
817.36,10999,88,2543,18-08-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
547.28,11000,85,641,28-02-2017,True,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
471.6,11001,32,3483,20-02-2017,True,Approved,Giant Bicycles,Standard,high,medium,1179,707.4
437.46,11002,36,1128,06-11-2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
1028.76,11003,65,1653,15-09-2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
50.66,11004,97,959,15-10-2017,False,Approved,Solex,Standard,medium,large,202.62,151.96
641.64,11005,94,3,16-09-2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
1660.88,11006,44,2610,14-07-2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
1230.3,11007,26,3431,22-06-2017,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
15.08,11008,22,2756,04-11-2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
1295.43,11009,55,80,13-05-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
133.38,11010,0,705,19-12-2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
110.56,11011,0,2907,07-03-2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
91.15,11012,6,2501,05-11-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
167.21,11013,67,3439,30-04-2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
827.16,11014,85,1460,02-09-2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
209.84,11015,15,568,09-03-2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
,11016,0,2456,12-05-2017,,Approved,,,,,1719.95,
751.02,11017,38,1261,02-09-2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
1544.61,11018,37,765,06-12-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
64.930000000,11019,66,2530,21-12-2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
110.56,11020,86,2956,28-05-2017,False,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
25.09,11021,91,2831,29-06-2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26
43.97,11022,50,1464,15-09-2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92
448.68,11023,1,1454,25-12-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
471.6,11024,32,208,18-03-2017,True,Approved,Giant Bicycles,Standard,high,medium,1179,707.4
451.65,11025,4,165,27-09-2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
445.21,11026,77,3220,17-09-2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
129.01,11027,96,1838,29-10-2017,False,Approved,WeareA2B,Road,low,small,1172.78,1043.77
75.48,11028,0,1040,22-07-2017,True,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
139.23,11029,80,1995,19-07-2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
431.33,11030,32,2488,01-01-2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
409.86,11031,62,1953,20-12-2017,False,Approved,Solex,Standard,high,medium,1024.66,614.8
104.24,11032,0,249,11-03-2017,False,Approved,Solex,Road,medium,medium,416.98,312.74
309.81,11033,86,656,02-03-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
143.82,11034,18,3231,29-12-2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
1028.76,11035,65,1530,20-05-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
356.5,11036,45,812,16-06-2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99
110.81,11037,27,1224,13-11-2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
1055.82,11038,78,2083,11-01-2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
15.08,11039,0,539,06-05-2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
198.22,11040,69,2540,10-04-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
110.81,11041,27,785,12-12-2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
1295.43,11042,55,2185,15-08-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
199.1,11043,42,2549,21-03-2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.9
445.21,11044,77,3303,10-07-2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
17.87,11045,2,2832,31-08-2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
152.55,11046,14,956,10-07-2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
583.27,11047,40,192,12-10-2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
139.23,11048,80,948,01-03-2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
1279.4,11049,54,2222,18-10-2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
812.44,11050,74,2307,02-03-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
1230.27,11051,39,1606,13-01-2017,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
91.15,11052,6,127,11-09-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
75.14,11053,97,3152,04-09-2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
199.1,11054,33,1529,17-09-2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.9
834.94,11055,93,614,02-07-2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
43.97,11056,0,958,11-04-2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92
1702.55,11057,3,1436,03-07-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
1230.27,11058,39,452,16-04-2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
771.12,11059,58,1665,16-03-2017,False,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
139.23,11060,80,3188,01-05-2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
110.81,11061,27,2633,10-10-2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
75.14,11062,97,3095,02-07-2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
45.96,11063,56,1029,21-02-2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
709.34,11064,82,2240,29-11-2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
448.68,11065,1,2950,16-10-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
91.15,11066,6,1456,21-05-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
641.64,11067,94,3103,16-09-2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
827.16,11068,74,1008,30-10-2017,False,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
195.34,11069,20,3270,08-05-2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
903.11,11070,35,1690,02-07-2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
50.66,11071,0,1729,02-11-2017,True,Approved,Solex,Standard,medium,large,202.62,151.96
110.56,11072,86,3305,02-06-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
327.98,11073,49,633,16-04-2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
64.930000000,11074,66,3150,16-04-2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
1279.4,11075,15,2055,10-11-2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
459.46,11076,82,2375,22-02-2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
356.5,11077,45,3083,08-02-2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99
451.65,11078,4,3039,13-05-2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
448.68,11079,1,3473,04-08-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
43.97,11080,50,1603,09-01-2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92
1702.55,11081,3,545,18-01-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
451.65,11082,4,1452,05-01-2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
1069.55,11083,34,2742,20-04-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
1295.43,11084,55,389,28-02-2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
64.51,11085,61,2981,01-08-2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
1295.43,11086,55,1676,21-03-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
1069.55,11087,34,2679,06-06-2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
1215.34,11088,46,401,01-12-2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51
957.02,11089,24,2014,21-04-2017,False,Approved,Solex,Road,medium,large,1777.8,820.78
14.23,11090,61,653,23-11-2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
834.94,11091,93,957,22-11-2017,False,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
4.8,11092,19,1686,31-01-2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21
1592.19,11093,68,1412,31-08-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
144.26,11094,33,1171,04-05-2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
431.33,11095,32,2940,30-03-2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
451.65,11096,5,2092,14-12-2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
1295.43,11097,40,449,09-02-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
1215.34,11098,46,331,18-03-2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51
